Time|Time,Cell_length|Cell_length,DNA1|Ir191,DNA2|Ir193,BC1|Pd104,BC2|Pd106,BC3|Pd108,BC4|In113,BC5|In115,BC6|La139,pPLCg2|Pr141,CD19|Nd142,p4EBP1|Nd143,CD11b|Nd144,pAMPK|Nd145,pSTAT3|Nd146,CD34|Nd148,pSTAT5|Nd150,pS6|Sm147,pCREB|Sm149,pc-Cbl|Sm152,CD45|Sm154,CD123|Eu151,pSTAT1|Eu153,pZap70-Syk|Gd156,CD33|Gd158,CD47|Gd160,pAKT|Tb159,CD7|Dy162,CD15|Dy164,pRb|Ho165,CD44|Er166,CD38|Er167,pErk1-2|Er168,CD3|Er170,pP38|Tm169,CD117|Yb171,cCaspase3|Yb172,HLA-DR|Yb174,CD64|Yb176,CD41|Lu175,Viability|Pt195,PhenoGraph|PhenoGraph,Condition|Condition
118162,25,274.2645874,576.5605469,3.981916904,60.73339081,0.772092938,2.51705265,0.892144203,5.940410614,-0.428436816,-0.136241302,-0.139666915,-0.012173462,0.435463279,-0.483407527,-0.362063289,1.573755264,-0.282824904,12.78694439,1.563421011,949.6054077,-0.217818752,136.9272614,-0.409334391,-0.433592528,58.95168304,-0.314235896,3.975507736,0.211033836,27.59715462,65.98709869,5.268698692,2.28783536,140.3508606,0.543025911,-0.051413499,-0.45806089,0.453831136,-0.227348983,-0.035066023,2.893656731,12,12
1784294,25,200.8038025,348.5367126,-0.275707066,47.40943909,41.44588852,1.291109562,-0.331966192,61.44499588,-0.135323301,-0.449121743,1.925715446,0.156182468,0.227012604,0.936784625,-0.151185051,-0.448442519,0.965524733,4.85518837,3.611259222,752.616394,-0.275665075,391.4142151,-0.468061179,-0.647485495,28.75506401,-0.403934121,5.982666969,-0.149831414,88.51673126,84.76772308,1.103075027,0.73389864,335.2957458,-0.668450236,-0.601480603,0.348417729,-0.493542552,0.780755222,-0.427189231,2.072844028,8,8
772547,39,104.696701,197.50383,-0.594901681,48.31782913,54.34657288,-0.0757346,-0.6301229,27.78028297,0.006961619,-0.202431723,1.318121791,-0.029905697,5.412025928,-0.376135916,1.058531404,2.768344879,-0.475878268,6.632564545,1.040476561,468.0460205,-0.650202811,150.7932739,-0.067081474,-0.244403675,38.71960449,4.832722664,24.60748291,-0.447240055,22.64946938,39.90304184,4.626995564,1.461119533,165.4460297,0.770039737,1.10906899,-0.574785352,0.11685501,-0.062351987,-0.441415787,1.73253572,8,8
2915768,22,145.1934204,311.1098938,22.620924,-0.715055823,-0.468277752,3.029828787,3.689709187,0.703176677,-0.281389982,5.868237972,-0.423062325,2.480965853,5.597720146,-0.35601154,1.966056347,1.581400871,1.076021791,10.52762318,4.374560356,1215.707397,-0.081190705,264.5296936,-0.59105438,-0.139760628,11.37802505,-0.502549231,38.19987869,-0.233076707,15.66997051,19.83940887,0.233652294,-0.064814217,326.9415588,-0.521360517,0.816181421,-0.361594796,-0.662454128,-0.642509401,-0.18103455,6.837822914,18,18
3254368,28,278.9605408,538.263855,2.377642155,17.6648407,-0.674124062,7.976093769,1.46780479,12.86465359,2.093345404,0.292875081,3.152026653,0.543603361,3.91576457,-0.653297424,1.014263391,0.210173294,1.675766349,14.93848324,2.744757891,1378.544922,-0.18479991,345.1967773,-0.451253861,-0.025340185,37.24546051,-0.388468981,28.0408268,0.867145956,1257.973389,289.130188,0.192216337,-0.676158369,187.9676666,-0.02700753,-0.288907081,1.677888751,-0.368859082,3.876171112,-0.180492193,1.344483733,12,12
148373,25,159.1778412,316.3984375,48.22924423,32.54367447,1.546752095,3.49479866,-0.582574725,-0.463673323,2.77249217,1.191436172,2.715339422,-0.566396654,-0.262395054,0.704893768,1.501723409,0.501023948,-0.180084825,5.166115284,1.744953752,549.8864136,-0.675987542,278.1932678,-0.168386862,-0.443530023,29.80234718,-0.291840583,44.85443115,-0.278600097,30.42316246,47.3055954,4.046679497,1.039065599,272.7163086,6.278632641,0.94553107,1.322526932,-0.490353763,1.555700183,-0.381335169,-0.252584815,16,16
267374,19,132.0563049,478.1045532,-0.161732689,-0.386383176,-0.312449247,3.591136932,3.447544813,5.356821537,0.932732224,1.068619847,-0.458835423,-0.341781825,1.402293324,1.371163845,0.912685037,1.079714179,0.202411443,29.37854195,4.400113106,1011.385864,-0.602377176,501.2726135,-0.370703965,-0.520034194,108.0513916,-0.438397169,7.592700005,-0.048253842,28.83003044,74.8598938,-0.357302874,-0.080843523,413.7180176,0.499382257,0.045963094,0.343048424,-0.2277022,-0.536884606,-0.513412535,-0.229206368,17,17
2368007,22,303.5557861,508.3574829,1.067802072,95.72310638,0.789916992,4.498037338,5.991208553,-0.148298815,-0.393162727,4.125777721,-0.251575112,1.192379713,3.483576536,-0.430985808,-0.379738837,2.068585157,-0.695691288,12.06045532,8.261569977,1709.680542,-0.172121182,16.64964867,-0.181741133,-0.130572021,311.1238098,-0.232917666,53.13474274,-0.519687533,10.91917038,210.1822815,-0.744501472,1.162419081,694.5116577,-0.131530076,-0.219239503,-0.401589304,4.650193691,-0.295440882,-0.456922859,2.468872786,9,9
5172347,27,102.4146347,133.9720306,0.971159875,5.690937042,-0.154668853,4.435891628,-0.402725607,12.76145363,1.455856562,-0.687294662,-0.298839569,2.11878109,-0.676159978,-0.069562703,1.133182645,0.954301238,-0.360551536,-0.02546685,3.226323128,673.2698364,1.026645303,367.565918,-0.206938282,-0.578961909,28.65461349,1.507715702,20.43273544,1.435663342,97.09967041,71.33630371,-0.363900781,1.362471461,135.2510071,-0.298154622,0.334935963,-0.653261662,-0.733289301,-0.677512586,-0.689624786,2.561415911,12,12
898531,23,171.0999451,371.4622803,-0.68661046,30.56495667,36.70465469,-0.469221085,3.052997351,-0.146188945,1.681181788,-0.515420556,-0.462437898,1.095167518,0.404908001,-0.38612172,-0.110978536,3.020990372,-0.11101523,10.49661922,1.892182231,745.0388184,3.924520969,70.24897766,-0.180469856,-0.575324535,41.79765701,-0.527216852,7.565363884,0.987595618,18.33054161,105.267395,1.421199679,0.752914369,595.9486084,-0.358879715,-0.247510716,-0.265755862,1.048479319,-0.644361675,-0.420435935,-0.611171961,7,7
5353712,15,65.36356354,150.4511566,-0.080221705,24.21444893,0.769765019,-0.52537477,5.973953724,3.126625299,-0.750447214,-0.612138629,-0.80457139,-0.615816772,-0.488147527,3.248298645,-0.592852592,-0.783418,2.623753309,-0.616964877,2.843544722,541.3337402,-0.264544159,771.3710938,-0.724606216,-0.756808221,9.331580162,-0.517864704,18.17724037,-0.475640118,37.93622208,102.0254974,-0.636288166,-0.667745531,496.4847717,-0.618552864,-0.244361743,-0.331377804,-0.045140166,-0.287387192,-0.803504765,-0.685902357,13,13
2332700,24,268.3121948,685.3520508,41.25413513,0.87353462,5.135229588,4.57815361,9.823932648,-0.11208953,-0.477705717,-0.481924951,0.07622458,3.868611336,3.444607973,0.831243217,-0.257007033,0.705114007,1.248089552,2.463981628,1.094041109,1463.057129,-0.101899281,320.8996582,-0.027228234,-0.131659999,21.72459793,-0.095273107,69.41523743,-0.249465212,114.5794754,517.2963867,0.320978582,-0.26254639,1272.388672,1.427063584,-0.222013339,-0.134531811,-0.42596215,-0.383759677,-0.17037791,-0.008237634,18,18
2084725,21,229.8027649,649.3555298,3.472481489,-0.457129568,13.48896599,5.805328369,-0.166177854,7.35918951,-0.484175593,0.072822221,2.038484573,0.449589193,-0.311000496,-0.071802191,0.498539656,-0.637254715,-0.051076423,20.43901634,4.008954048,1636.865967,-0.12220031,104.8036118,-0.617338896,-0.309108615,24.48763466,-0.022447335,9.238246918,-0.324529856,46.45109177,91.18545532,-0.326071739,-0.684767723,1096.784302,-0.112473786,-0.62548995,0.624124825,1.382636428,-0.093945421,-0.176040396,4.299644947,11,11
2603725,25,188.0202942,312.5891113,-0.332488894,-0.693875611,25.06228828,5.535069466,-0.552364349,15.33983326,-0.10709253,1.300771594,8.147644043,1.078334928,2.82981658,-0.562062085,1.32690084,9.310738564,-0.407291681,34.17390823,8.072006226,697.6821289,-0.157976568,254.9440308,0.137992904,-0.203047514,16.54136658,-0.609368443,4.861436844,-0.360947907,38.36988831,90.82434082,-0.3644633,-0.083611488,187.447464,1.248427391,-0.577536047,-0.371966511,2.042935371,-0.34386605,2.936578989,2.856135845,11,11
202299,20,228.8499146,452.2297058,48.1892128,30.44185448,0.926300168,0.543595254,8.765644073,2.538850784,-0.60997802,8.304104805,4.471576214,-0.25816682,3.396250963,2.62982583,2.056174755,2.537183523,1.331822038,20.64690208,1.943447709,732.6176147,-0.297528535,970.4506836,-0.276436627,-0.193545669,9.112792969,-0.136800244,12.01439476,-0.443079859,11.72793198,20.15047836,0.350431383,0.620350778,394.8632202,-0.434467256,1.604555488,-0.462997228,-0.501058877,-0.596461892,-0.252452344,0.978432298,3,3
5169783,22,192.4772644,508.2568054,46.25174332,33.79979706,27.55278969,-0.360728592,3.424266338,-0.390461802,1.154130101,0.304835796,2.706313133,-0.836772859,2.670583248,-0.143319264,2.517347336,-0.656474948,0.863611817,9.078053474,-0.188746214,483.1870117,-0.520280898,107.6511078,-0.640606046,-0.089022547,55.66591263,-0.08291588,37.2365036,-0.761844695,15.53910255,12.56583595,10.42884064,1.550744772,545.7623901,-0.428759336,2.161670446,-0.029870009,-0.111609824,-0.01543743,-0.760042906,2.245721579,5,5
1288788,26,188.6345062,425.6864319,67.99417877,1.253224134,76.18068695,-0.205080986,-0.427424788,26.82220268,3.971935749,6.066333771,-0.641667485,4.482457638,-0.617441714,0.096829347,-0.274938136,2.108695984,1.112210155,5.235799789,7.717544079,1054.450684,2.90989852,192.7381897,1.760712385,1.579879761,42.25576782,-0.263896942,11.10645676,-0.150096998,19.83235931,129.2714233,0.019790154,0.008267554,571.6269531,-0.224054381,-0.489475876,-0.572655022,1.119726062,-0.287163109,-0.322287112,2.067044497,2,2
2926343,26,100.9706497,253.0700073,0.152370989,16.58373451,10.99202633,-0.546445429,-0.28666535,20.029562,2.434105873,-0.713366151,-0.587160587,-0.480997801,1.618710876,2.641463518,1.896986127,5.157385349,2.238567352,18.42598152,4.84359169,639.3309937,-0.416989446,141.1200867,-0.171156064,-0.611835718,20.00841141,-0.551923037,22.96697044,-0.122691058,70.49363708,23.60894012,4.032516956,1.671557784,808.0761719,0.269984484,0.177079991,-0.725833595,2.335663319,0.295267582,-0.420248151,1.223083854,8,8
211216,28,95.16196442,234.7739868,37.9135704,-0.222563088,35.13285828,-0.567428946,6.76656723,-0.649857998,-0.308317274,-0.654904723,-0.235852048,-0.603700519,1.740042925,-0.441507339,1.694431663,6.06778717,0.753566504,4.570405483,0.928174675,498.4692078,-0.076856367,207.0799713,0.135141984,1.128398538,19.56449318,1.130337358,9.583770752,-0.081782192,12.56280613,89.30252838,3.944406271,-0.094262347,61.33248901,-0.033873755,1.396906972,2.640897512,-0.586057544,-0.449771911,-0.235609785,-0.228296191,1,1
2174261,23,212.0511322,515.65448,79.63859558,-0.043875858,38.83480453,-0.034756504,3.952066898,-0.597229004,-0.743755162,-0.289537579,-0.3163822,9.428424835,-0.470189005,0.186707497,-0.583251774,-0.54762727,0.281260252,4.645039558,1.618035197,577.8717041,0.621281266,63.17602921,-0.203311771,0.852759778,78.89680481,-0.52323854,33.85338974,-0.380524188,29.04973221,159.8983154,1.949666739,-0.631836653,339.7438965,-0.226679966,2.059809685,-0.327144116,1.153890848,-0.637737989,-0.562345147,0.125568986,1,1
4294808,21,190.2466583,456.4555664,12.29131699,1.570462584,13.16894913,0.33970353,2.318703175,13.99149895,-0.00315922,-0.7461344,0.837960362,2.354773283,5.354807377,-0.516576171,-0.110689886,2.542786598,-0.401541173,18.78243637,3.174584627,326.574646,-0.770997763,354.7771912,-0.46244812,-0.289961517,16.14620399,-0.128966197,6.936263084,-0.77116996,35.76276779,31.65429115,2.438364029,0.688752055,708.9811401,1.57522428,-0.610568345,-0.27673912,-0.722896039,-0.512979269,-0.193692937,4.0020051,2,2
1249638,28,165.717041,401.346405,35.67167282,27.1473999,-0.410524637,-0.480663061,5.76714325,6.799123287,-0.39215681,-0.03014278,2.880359411,-0.402929038,1.82960999,-0.04451976,0.33210212,3.851101398,0.822217703,3.91535759,-0.563286424,836.6430664,-0.436338067,260.5732117,-0.460584581,0.259197682,35.79037476,0.144027933,53.13289642,1.206484437,8.050199509,18.55817986,2.424327135,-0.036463585,319.0601501,-0.291338414,2.099434137,0.973469853,1.089897037,-0.262297869,-0.446729273,-0.403701365,3,3
144751,22,190.0923767,301.4328308,-0.451879859,36.07636261,19.20392799,3.35041666,1.287379026,2.208862066,-0.408044487,-0.544951975,1.399481177,4.754369259,3.242923975,-0.381782532,0.438877583,-0.631980121,-0.317108214,6.520744324,0.899140537,1046.843384,-0.59433496,12.9751873,-0.514937818,-0.113316096,11.17638874,0.240330532,9.470069885,-0.492046863,39.15358734,15.04445267,0.927762628,2.265446424,1091.794556,0.086889833,0.943104088,-0.308600277,1.034340024,-0.269594401,-0.149945825,20.34966469,6,6
1220184,28,108.9823608,196.5058899,6.386078835,-0.684078157,15.01258183,-0.617906749,3.545976162,-0.531950831,2.440755844,1.872588396,-0.060722072,0.858076274,2.061138391,-0.091641471,1.743842721,-0.452496737,-0.310121238,-0.56100899,-0.515796781,573.5744629,-0.355954289,48.11210251,-0.566294611,0.887221158,17.23292542,-0.559963882,8.633112907,0.153551385,133.1021729,9.607910156,14.03137016,-0.376047522,310.1888733,0.812820137,1.112345219,-0.30558157,0.864633441,-0.64910239,-0.156555593,2.991862059,1,1
2463387,33,181.7497864,461.4730225,-0.122977167,96.6086731,-0.417304784,3.96237278,-0.693628073,16.54910088,2.420037746,2.408164024,3.329139233,8.921480179,9.661046028,1.762546182,0.978849947,0.812415063,3.319799185,25.20050812,2.740098476,839.4004517,0.043099869,506.6312256,-0.043392438,-0.766212285,26.04126549,0.180770919,45.04441071,0.598101616,134.810791,55.89804459,0.705676913,1.54429853,226.9458466,0.970901191,1.468329668,2.237630606,0.266521782,-0.081161559,-0.329747915,2.246461391,12,12
2356770,33,79.3822403,185.4295502,2.878616095,27.30720329,-0.409638017,2.822456598,0.763801932,5.471696854,-0.056758672,-0.312862843,2.89378047,7.533151627,8.158724785,2.110209942,-0.409110248,-0.011186355,-0.350408345,13.74573326,3.5805134770000002,826.9626465,-0.24073939,148.9072418,-0.731515527,-0.553719282,33.97591782,-0.399328262,19.3054409,0.181424633,25.36785507,69.24996948,4.974011421,2.528370142,238.4861603,-0.244087532,0.865826845,0.253775626,1.015417695,-0.165540367,-0.114440948,1.332177281,12,12
1666297,44,74.63021088,120.0979156,21.50763512,31.06117821,16.47223091,-0.330443352,0.62512815,4.556195736,1.314736009,0.289217323,1.411674976,1.002212882,-0.633210599,1.645688891,1.572314978,5.480720043,5.060936928,8.501787186,4.710395813,934.6143188,1.332701683,312.7540588,3.546517372,-0.671942949,21.2375927,1.46871686,17.34408951,1.473431468,52.7942009,78.62982178,6.576259136,0.021849079,194.7744598,2.770110846,0.175741628,0.738141596,0.606585264,1.641137004,-0.717413723,1.3931849,5,5
2337186,21,321.222229,596.7190552,-0.56265974,150.5319214,118.7584,3.44816041,0.751353264,-0.683638453,4.419713974,-0.579975069,-0.517279208,1.428235769,1.653364658,-0.562228441,-0.100281775,0.745220184,-0.203231692,17.43781281,5.321883202,1121.390137,-0.196279287,117.1272583,-0.030246381,-0.531119823,141.6954041,-0.639018536,28.70363998,0.290903091,5.296337605,38.16839981,-0.014813024,-0.464078337,22.47188377,-0.465711594,-0.401438773,-0.538590133,1.04220438,-0.079308718,-0.721582413,2.739922285,6,6
5063726,42,102.8899689,164.8327332,1.839985967,24.35872078,18.77261162,-0.172292784,-0.716390252,29.99317551,-0.704353213,-0.231058836,2.550086021,0.375093162,3.957035065,4.536167145,1.18078196,-0.03780923,-0.703232229,6.923438072,6.913730621,2167.36499,-0.22867772,2.078947306,0.994303048,-0.205668613,9.557761192,1.15488255,13.46273041,-0.318781883,23.40921211,92.11815643,0.891565681,7.498321056,824.027771,1.09308815,1.274866223,5.092045784,-0.253389597,-0.133409843,-0.316615015,1.743732452,8,8
2875846,20,219.1416779,259.9943542,27.6108284,17.46294785,1.56399858,3.889092684,1.235051036,1.38844347,-0.706293464,1.871080995,0.896792412,-0.05709485,2.800486326,-0.159905344,0.339424133,-0.535301328,0.221586913,18.00912666,-0.070545867,1224.514648,0.678706229,199.6391449,-0.383840024,-0.2349727,24.3198452,-0.428386629,51.54086685,-0.62633121,34.06951904,36.83876801,-0.076081164,-0.325036079,719.5280762,-0.599728882,-0.133814603,0.684475541,-0.302796096,-0.139105409,-0.072518334,-0.551807821,16,16
2750163,39,104.057251,200.0641022,36.08982849,32.60772324,-0.74354142,-0.247628555,3.08898592,2.792754173,-0.466208935,1.627642155,2.298948526,-0.741825521,8.912606239,3.587038279,2.805641413,1.833820581,1.216388702,10.15552044,6.129970074,975.9827271,0.993988454,411.6943054,0.855826259,-0.286794305,24.85216331,0.807080388,106.7008209,0.286160916,63.86932755,83.67145538,24.23016357,-0.276027501,233.348938,4.815320969,2.394510746,-0.213833883,10.35745907,-0.090742551,-0.571146905,10.87020874,3,3
978782,20,306.130127,503.0133057,-0.626309216,15.76002312,-0.622775018,6.918165207,1.463999033,14.02021217,-0.605442464,1.134988189,0.527532697,-0.297322989,2.324208498,-0.473316729,-0.145209357,3.802859783,-0.464162111,6.295644283,0.868868291,832.2406616,-0.471858203,151.5076599,-0.036849879,-0.667086542,22.69135284,1.303139806,3.367839813,-0.527939379,5.945855141,21.49962997,2.325112104,-0.573186934,315.2915344,0.5506984,-0.005513515,-0.203804076,-0.632110298,1.187921405,-0.271917939,-0.08110521,12,12
940356,27,185.5622559,317.650177,112.3132172,-0.208515212,-0.210108116,-0.532006681,2.201727867,4.055758953,0.901724041,-0.610461593,-0.216841757,1.347455144,1.685004234,0.529471397,-0.055154465,-0.403129607,-0.569720447,2.108509302,5.594552994,833.4216919,5.366308212,1379.096191,0.593387961,-0.311946452,7.120498657,-0.583870649,35.76091385,-0.224642575,11.63329983,82.34312439,4.09885931,-0.117969669,632.3056641,2.00879097,-0.348398864,-0.518902123,-0.629680753,1.027421832,-0.370332211,15.22451591,4,4
5054074,25,200.6776428,352.5750732,81.27060699,0.610235155,6.003053665,5.877434254,1.057163715,21.59274101,2.602371693,-0.002935869,0.830103219,1.59679997,-0.79191339,-0.287030786,-0.644069791,20.78485298,2.218532801,6.354814529,9.09098053,759.8855591,-0.301644713,21.53872299,7.933912277,-0.529621959,29.53529358,-0.590327442,117.8522949,-0.546265483,57.41480637,32.74790955,-0.755541205,-0.403873205,322.5376282,6.430970192,-0.26613757,-0.146650538,-0.143130511,-0.411183506,-0.017340526,3.31201458,15,15
1400635,30,151.9373627,550.3248901,-0.152441368,56.38180542,33.79360199,7.89661026,1.196978688,-0.396809608,-0.08904814,0.141949728,-0.57515496,-0.680170119,2.522969246,-0.022945428,1.093766809,6.088340282,0.533647418,4.170783997,3.236723423,1466.085327,-0.609021604,25.47131348,-0.638632178,-0.611351788,22.96837807,-0.173780233,4.212076664,3.6035714149999998,51.13464737,154.6534424,0.29803741,2.463700294,264.8709717,-0.693845868,0.138112456,-0.514415801,-0.613485575,-0.331233352,-0.209801584,26.81215286,6,6
5269653,26,264.0304565,612.3566895,114.6438217,-0.716841877,132.2944641,-0.154537901,1.632309079,42.24094772,3.001862764,-0.33969304,3.773115873,1.158210754,0.403131187,2.504309416,-0.05526178,-0.646433413,2.080441236,23.50141525,-0.776399016,598.2225342,-0.063088596,131.1098633,0.254550546,-0.819845974,48.82107925,-0.388997108,40.89774704,-0.405940384,100.4526978,43.15652847,8.9275112150000009,3.143630981,701.0673218,-0.032602623,0.162255228,-0.204664394,-0.577935874,0.064363375,-0.175212488,0.187382564,2,2
4230715,29,686.2842407,1150.689087,52.02563858,5.03022337,87.00018311,1.721872211,10.45230865,5.094991684,-0.640528023,2.326513529,-0.494662613,0.912568927,5.34405899,5.120079041,0.971422613,0.192521632,3.872514248,18.02927589,0.652424216,782.0825806,-0.333033383,845.8389893,-0.788010478,-0.324502289,47.44225693,-0.613917828,87.56580353,1.887292981,67.23497772,36.75040054,11.25213909,3.439270735,1101.40979,-0.589093924,1.262877107,1.425386429,-0.276672035,-0.318989366,-0.550342739,1.613190889,1,1
85976,35,160.007309,375.6766357,-0.100794338,0.395899922,35.51938248,5.10507679,3.144224882,0.376820236,1.232135415,2.088610411,1.052172422,-0.532416582,1.881630063,8.985110283,-0.423179775,2.084252596,-0.098724827,36.02404404,0.892158508,1029.354858,-0.312281519,589.6228027,-0.049489863,-0.489186466,72.41468811,0.727609217,42.39416885,3.02251339,374.1209717,343.7192993,3.865127325,-0.057225674,340.9509888,-0.4726412,-0.106182516,-0.598015547,0.729368329,-0.539563179,-0.343088716,3.940599203,10,10
109368,28,110.9853821,316.8435059,3.989670992,0.430710673,9.516872406,-0.523013949,-0.30956319,7.183150768,2.938543558,-0.678990006,0.932707965,-0.342993796,0.307995498,-0.568708777,0.785383582,2.339173794,4.429644585,39.48569107,1.290600777,802.9807129,-0.07729055,265.7840576,-0.358087331,-0.047368273,20.11942101,-0.29569146,48.96375656,-0.51848793,33.5342865,22.02612877,5.725131512,1.180568933,280.80133059999997,3.506659508,1.481502891,-0.465866178,0.30456537,0.901694775,-0.017856123,2.400876522,2,2
1647250,22,148.4275055,379.6016541,3.701087713,0.994429171,-0.661168933,1.053732395,-0.175677493,5.100337505,-0.156526178,1.301371336,0.80199033,-0.658215523,2.321265459,2.485187054,1.049278378,2.292500973,-0.404875934,-0.722181857,5.963290691,1492.893921,-0.48679548500000003,11.5385046,1.369755507,-0.324917167,83.01012421,0.577901125,5.150918484,0.202385843,14.24972725,68.86348724,1.442970634,4.171022415,404.8602905,-0.441419095,1.27570641,0.394585609,0.168383062,-0.168854102,-0.629544973,-0.276486814,15,15
4163894,32,276.3621521,477.8896179,77.53205109,85.90378571,0.252665311,5.837923527,-0.547144175,1.133604288,-0.576495171,0.244088188,1.361772656,2.611844301,2.026628494,-0.704396069,2.592479706,1.496569633,-0.712060809,8.220482826,4.268399239,1061.790649,-0.225665361,344.2400208,-0.503037035,-0.65773946,25.81374741,-0.147362813,13.5202322,-0.767296016,49.34501648,230.2175751,2.705753565,2.987665176,149.7830048,0.323912412,1.137792587,-0.482490212,4.488473415,-0.617566526,-0.361480683,2.209475517,16,16
328565,22,176.7663574,439.5092773,49.31191254,-0.147584781,0.283084869,5.501986027,4.849489212,4.799044609,1.311828732,-0.590241253,0.220834196,-0.483111829,0.420226812,2.574730635,2.278184175,-0.629336715,4.951315403,54.98975372,3.525690556,763.7908936,-0.46921888,113.6740112,-0.505067468,-0.054568514,57.12759781,-0.270638257,23.56426239,-0.44895941,21.87301826,64.48449707,0.052157544,-0.096063428,488.0565186,-0.457837582,1.294549584,1.013127446,-0.465392619,-0.350856453,-0.239657864,-0.0382347,18,18
2262660,24,231.793869,480.1578979,31.53841591,-0.233391181,20.95059967,-0.721381485,0.023198541,10.16921329,-0.223773628,-0.756650984,1.137658834,12.35231686,1.354499459,-0.496599376,2.264548063,0.282136887,1.286234736,16.89121056,5.058336258,1086.681396,-0.221514508,131.4903564,-0.280152828,-0.047765415,25.76252174,-0.230957747,31.05743408,1.148265243,38.80253983,61.51648331,1.799069047,-0.357635081,568.0111694,-0.009339448,-0.638425589,-0.596741557,-0.226391897,2.198934078,-0.713598669,12.17048264,2,2
1397117,23,172.6354218,372.2165833,1.039222002,96.38746643,38.37116241,-0.381493419,3.400086641,-0.069337919,-0.113799945,-0.383390039,-0.040475272,4.464496136,-0.302156448,-0.304571271,-0.165640086,0.721786499,-0.530173421,4.422166348,2.112127066,721.0311279,-0.652892768,188.8825073,-0.089389227,0.493055493,45.74032593,-0.57888037,20.42149544,-0.464425623,27.2379818,35.47467041,-0.528375208,1.529404759,413.2701111,-0.615047514,-0.266212851,-0.626432061,1.588868022,-0.142238587,-0.480995029,-0.209018037,7,7
1043116,20,326.4137573,488.0272522,-0.20844315,76.91544342,69.53086853,-0.625310302,-0.465043217,68.27108765,-0.269152492,-0.299801439,-0.04927361,12.23328876,1.930756569,-0.441829473,2.331414461,2.835138798,0.834766865,5.53468895,1.682266593,982.2133179,1.917437553,264.1994629,-0.064722009,-0.325210363,32.81847382,-0.625310123,34.29919434,-0.579367161,42.75853729,166.2175293,5.154462337,-0.003832828,610.9949341,-0.183201388,2.019193649,-0.587214828,-0.033714611,-0.156883657,-0.254489243,-0.049289979,8,8
1633038,23,228.5814056,361.9679565,25.25072479,17.9418602,17.56657028,-0.199077159,-0.554971278,0.460204184,-0.006595667,-0.106558107,1.30881691,0.894120395,10.09356499,0.973413706,1.881906033,1.408464551,5.302707672,10.95312881,-0.13397637,940.7954102,-0.565373719,63.80894089,0.184016913,-0.271144301,18.3452549,-0.136731297,19.59346008,-0.628950715,10.95418262,71.50305939,0.873890638,1.34335351,592.0906372,1.873770118,1.088645697,-0.398703188,-0.172049031,0.424125761,-0.053484481,0.293262988,5,5
2630754,33,134.1665344,379.43573,-0.58689338,73.10618591,37.401786800000004,3.257607222,-0.131857902,1.929007292,-0.593394637,1.707047343,0.952038825,-0.018618703,-0.063047431,-0.688418448,2.755070686,2.233365059,-0.181106046,20.76717377,3.12618494,557.9185791,-0.055427339,13.71187973,-0.241272315,2.060308933,80.11312866,-0.290408045,9.604045868,0.002695651,59.29626465,50.86825943,15.41442394,-0.445462763,212.1440582,1.126901031,0.876131535,-0.204028323,3.533422232,0.379845798,-0.47047326,2.538139343,6,6
1864318,24,192.3586426,543.9441528,77.47489929,59.1744194,-0.092618011,-0.269127041,5.671642303,0.937627852,-0.699214637,-0.28401792,1.148343682,1.114542127,1.703234315,-0.221263409,-0.63866818,2.607335806,0.544438004,2.162724495,2.291047335,860.5023193,1.028191686,71.68721771,-0.56454134,1.461290121,78.82606506,6.405109882,26.7153759,1.40901494,49.6533699,77.75684357,0.809502304,-0.401588589,119.6986618,-0.059983734,1.213963389,0.226279035,-0.377047092,0.065383516,-0.527043521,1.418347239,3,3
1724794,29,123.2788925,313.8622742,6.764490604,-0.269051731,10.66837978,-0.481208175,-0.007640066,7.279476166,-0.325521559,0.946174622,0.466327459,-0.04201559,5.311268806,1.03875947,3.826350927,3.971970797,3.62851882,9.165090561,0.326879263,1514.115723,3.18968606,10.42008495,0.936134458,-0.453361243,54.0708313,1.3858217,133.6969757,1.135603309,50.04245377,98.85314178,1.227619767,-0.431478918,401.1656494,-0.452461779,-0.48472321,-0.504259646,-0.204841122,0.553606987,-0.329571575,26.16831017,2,2
3147088,20,195.8722382,374.7684021,-0.669537604,-0.695372045,24.19480705,5.196055412,0.404525876,14.73639584,0.739062309,-0.144231856,4.641661644,1.328562737,0.976608872,2.247545958,-0.64004761,0.668367624,0.536963999,-0.148316234,-0.187776312,812.3566284,-0.555557787,605.8015137,-0.571519494,-0.707113981,58.55663681,-0.095012002,10.40965462,0.926885843,78.99332428,22.53340721,2.410605431,-0.233770743,976.9672241,-0.655050159,0.256323159,-0.073442183,-0.761903167,-0.317466825,-0.495880693,-0.465326846,11,11
2456452,21,276.2974548,523.5764771,-0.02713396,28.09668732,6.726661682,-0.686563134,-0.353319764,14.94884682,-0.703677654,0.601971149,0.367163897,-0.123152837,-0.480550408,1.5548352,0.22963725,2.607023716,1.625335693,21.24437714,0.488387257,1046.368774,-0.13113448,55.72492981,-0.525807917,-0.573906839,21.54567337,-0.104266934,130.6487885,-0.30125767,78.90704346,30.42093468,0.690319419,-0.244391143,154.8275299,0.46974951,1.516873479,-0.630886197,-0.412534565,-0.529658437,-0.359082699,11.32440948,8,8
